"","KIDS","SNAP","FINC","NPL","AGE","FERH"
"3981",1,"No",135000,3,22.6666666666667,"Yes"
"3982",3,"Yes",32800,4,18.5,"No"
"3983",2,"No",42500,4,26.5,"No"
"3984",1,"No",141000,4,37.5,"Yes"
"3985",1,"No",157020,4,33.5,"No"
"3986",3,"No",151000,5,15.8,"No"
"3987",1,"No",73700,3,40,"No"
"3988",2,"No",38000,4,30.75,"No"
"3989",1,"No",151000,4,32.25,"No"
"3990",4,"No",92000,6,23.5,"No"
"3991",2,"No",150000,3,25,"No"
"3992",1,"No",44000,3,19.6666666666667,"No"
"3993",3,"No",134000,5,20.4,"No"
"3994",1,"No",156000,3,35,"No"
"3995",1,"No",248000,3,40.3333333333333,"No"
"3996",1,"No",64000,3,20.6666666666667,"Yes"
"3997",1,"No",152700,4,36,"No"
"3998",2,"No",86000,5,33.4,"No"
"3999",2,"No",81000,4,22.25,"No"
"4000",2,"No",134000,4,23.25,"No"
"4001",3,"Yes",0,5,17,"No"
"4002",2,"No",87000,3,25,"No"
"4003",1,"No",185000,3,39.6666666666667,"No"
"4004",2,"No",294870,5,33.2,"No"
"4005",2,"No",130000,3,23.3333333333333,"No"
"4006",2,"Yes",14500,4,21.5,"No"
"4007",1,"No",140000,3,22,"No"
"4008",1,"No",115000,3,38.6666666666667,"No"
"4009",1,"No",22200,2,37,"No"
"4010",1,"No",231000,6,47.5,"No"
"4011",2,"Yes",84300,5,32.2,"No"
"4012",3,"No",203500,5,30,"No"
"4013",1,"No",35000,2,33.5,"No"
"4014",2,"No",141500,7,36.2857142857143,"No"
"4015",2,"No",170000,4,31,"No"
"4016",2,"Yes",22600,4,17.25,"Yes"
"4017",1,"No",16800,3,28,"No"
"4018",1,"No",100100,3,35,"No"
"4019",2,"No",52100,6,32.5,"No"
"4020",2,"Yes",1140,4,17.25,"No"
"4021",2,"No",67000,4,28.5,"No"
"4022",2,"No",235600,5,19.2,"No"
"4023",2,"No",88000,4,18.5,"No"
"4024",1,"No",146400,4,34,"No"
"4025",2,"No",131100,5,33.4,"No"
"4026",2,"No",132000,4,21.5,"No"
"4027",3,"Yes",27800,5,14.4,"Yes"
"4028",1,"No",74320,2,36.5,"No"
"4029",2,"No",111000,4,20.5,"No"
"4030",1,"No",52000,3,19,"No"
"4031",2,"Yes",2200,3,20.6666666666667,"No"
"4032",3,"No",99600,7,37.2857142857143,"No"
"4033",3,"No",95800,5,24.2,"No"
"4034",2,"No",23000,3,21,"No"
"4035",2,"No",289000,4,30.5,"No"
"4036",2,"Yes",35000,3,11,"Yes"
"4037",2,"Yes",25400,5,36.8,"No"
"4038",1,"No",55600,3,22,"No"
"4039",1,"Yes",4400,3,39.6666666666667,"No"
"4040",2,"No",172000,4,29.25,"No"
"4041",1,"No",567000,3,31,"No"
"4042",1,"No",179300,9,28.6666666666667,"No"
"4043",1,"No",16200,3,41.6666666666667,"No"
"4044",1,"No",10000,3,25.6666666666667,"No"
"4045",2,"Yes",12140,3,12.3333333333333,"No"
"4046",2,"No",175000,4,33.75,"No"
"4047",1,"No",165000,3,30.3333333333333,"No"
"4048",2,"No",603000,4,28.75,"No"
"4049",2,"No",1600,3,12.3333333333333,"No"
"4050",1,"No",97000,3,31.3333333333333,"No"
"4051",2,"No",270000,4,26,"No"
"4052",2,"No",140000,4,31.25,"No"
"4053",1,"No",222800,3,31.6666666666667,"No"
"4054",2,"No",199900,4,19.75,"No"
"4055",4,"No",112500,6,22.8333333333333,"No"
"4056",1,"No",172000,3,42,"No"
"4057",1,"No",52000,3,32.3333333333333,"No"
"4058",1,"No",42000,4,34.5,"No"
"4059",2,"Yes",650,3,15.6666666666667,"No"
"4060",1,"No",70100,6,34,"Yes"
"4061",2,"No",345200,4,34.5,"No"
"4062",3,"No",75000,5,14,"No"
"4063",2,"No",160000,5,27.8,"No"
"4064",1,"No",45000,5,54.8,"No"
"4065",3,"Yes",12800,5,22,"No"
"4066",1,"No",450000,3,26.6666666666667,"No"
"4067",1,"Yes",18900,3,33,"No"
"4068",2,"No",186000,6,29.3333333333333,"No"
"4069",1,"No",110000,3,26.3333333333333,"No"
"4070",1,"No",155000,3,37.3333333333333,"No"
"4071",1,"No",130300,4,33.75,"No"
"4072",1,"Yes",1400,2,26,"No"
"4073",1,"Yes",5500,2,33,"No"
"4074",2,"No",132000,4,19.75,"No"
"4075",1,"Yes",80200,5,23,"No"
"4076",2,"No",152000,4,17.5,"No"
"4077",1,"No",87000,2,17.5,"No"
"4078",2,"No",165000,4,31.5,"No"
"4079",2,"No",89000,4,21,"No"
"4080",2,"No",249000,4,18,"Yes"
"4081",1,"No",53800,2,23,"No"
"4082",2,"No",3e+05,4,30,"No"
"4083",1,"No",106000,2,29.5,"No"
"4084",3,"No",156200,5,23,"No"
"4085",2,"Yes",59000,5,33.8,"No"
"4086",4,"No",60000,6,15.1666666666667,"No"
"4087",3,"Yes",29670,5,17.8,"Yes"
"4088",2,"No",3400,3,20.6666666666667,"No"
"4089",1,"No",90000,2,27.5,"No"
"4090",3,"Yes",25000,5,25.4,"No"
"4091",2,"No",213000,4,19.5,"No"
"4092",2,"No",159000,5,24.4,"No"
"4093",2,"No",93000,4,14.5,"Yes"
"4094",2,"No",118800,4,18.25,"Yes"
"4095",2,"No",309500,5,34,"No"
"4096",3,"No",6000,4,12.25,"No"
"4097",2,"No",195000,4,30.5,"No"
"4098",2,"No",180000,4,16.5,"Yes"
"4099",2,"No",95500,5,28.2,"No"
"4100",3,"No",120000,5,25.4,"No"
"4101",2,"Yes",43000,4,19,"No"
"4102",2,"No",378800,4,26,"No"
"4103",2,"No",135000,4,29,"No"
"4104",1,"No",225610,6,41.6666666666667,"No"
"4105",1,"No",55000,2,29.5,"No"
"4106",2,"No",130000,4,27.5,"No"
"4107",2,"No",155800,5,27.2,"No"
"4108",1,"No",214000,3,22.6666666666667,"No"
"4109",2,"No",35000,3,19,"No"
"4110",1,"No",645000,4,34,"No"
"4111",3,"No",301000,5,24.2,"No"
"4112",1,"No",9200,2,37.5,"No"
"4113",1,"No",90400,4,33.25,"No"
"4114",1,"Yes",4200,2,21,"No"
"4115",2,"No",70000,4,31,"No"
"4116",2,"Yes",23200,4,22.25,"No"
"4117",4,"No",1e+05,6,21.1666666666667,"No"
"4118",1,"No",241200,3,32,"No"
"4119",1,"Yes",39400,3,24,"No"
"4120",1,"No",68500,3,42.6666666666667,"No"
"4121",1,"No",117310,5,34,"No"
"4122",1,"Yes",13850,2,24,"No"
"4123",1,"No",240000,3,26,"No"
"4124",1,"No",135000,4,31.5,"Yes"
"4125",2,"No",190400,5,23.4,"No"
"4126",2,"No",207240,6,33.8333333333333,"Yes"
"4127",1,"No",76200,3,42.3333333333333,"No"
"4128",2,"No",271900,4,31.5,"No"
"4129",3,"No",44000,5,17,"Yes"
"4130",2,"No",119000,5,36,"No"
"4131",1,"No",149250,3,23,"Yes"
"4132",1,"No",40000,2,32.5,"No"
"4133",1,"Yes",20200,3,21.6666666666667,"No"
"4134",2,"No",213400,4,29.25,"No"
"4135",2,"No",160310,3,25.6666666666667,"No"
"4136",2,"No",93000,4,23,"No"
"4137",2,"No",199360,4,20.5,"No"
"4138",4,"Yes",12460,6,22,"No"
"4139",1,"No",103200,3,35,"No"
"4140",2,"No",135000,4,21.75,"No"
"4141",2,"No",170000,4,27,"No"
"4142",1,"No",116000,3,26,"No"
"4143",1,"No",108500,3,37.3333333333333,"No"
"4144",3,"No",120000,5,20.2,"No"
"4145",2,"Yes",120000,5,28.2,"No"
"4146",3,"No",146900,5,25.2,"No"
"4147",2,"No",5000,4,22.75,"No"
"4148",1,"No",300300,3,28.6666666666667,"No"
"4149",5,"No",120000,7,15.7142857142857,"Yes"
"4150",2,"No",275000,4,29.5,"No"
"4151",4,"No",202000,6,21.8333333333333,"No"
"4152",2,"No",147000,6,31.1666666666667,"No"
"4153",1,"No",128000,3,20.6666666666667,"No"
"4154",1,"No",247000,3,24.3333333333333,"No"
"4155",2,"No",94800,5,29,"No"
"4156",1,"No",55400,2,30,"No"
"4157",1,"No",273650,3,34.6666666666667,"No"
"4158",2,"No",91600,6,40.1666666666667,"No"
"4159",2,"No",107000,4,20,"No"
"4160",3,"No",131600,5,25,"No"
"4161",1,"No",95000,3,25.3333333333333,"No"
"4162",2,"Yes",67600,6,24.3333333333333,"No"
"4163",2,"No",139820,4,29.5,"No"
"4164",2,"No",82000,4,19.5,"No"
"4165",1,"No",119200,5,33.2,"No"
"4166",1,"No",48100,3,35,"No"
"4167",2,"No",302840,4,20,"No"
"4168",4,"Yes",18000,5,18,"No"
"4169",2,"No",1e+05,4,23,"No"
"4170",1,"No",132150,3,34.3333333333333,"No"
"4171",1,"No",110000,4,36.5,"No"
"4172",3,"No",331510,7,31.8571428571429,"No"
"4173",1,"Yes",32500,3,27.6666666666667,"No"
"4174",1,"No",138000,3,26.3333333333333,"No"
"4175",2,"No",240200,4,25.25,"No"
"4176",1,"No",116800,3,39.3333333333333,"No"
"4177",2,"No",405000,4,17.75,"Yes"
"4178",3,"No",160000,5,26.4,"No"
"4179",2,"No",172700,4,28.75,"No"
"4180",2,"Yes",22100,3,12.6666666666667,"No"
"4181",2,"No",119840,8,28.25,"No"
"4182",1,"No",114100,4,33.5,"No"
"4183",2,"No",300200,7,23,"Yes"
"4184",2,"Yes",400,3,12.3333333333333,"No"
"4185",2,"Yes",21300,3,23.6666666666667,"No"
"4186",2,"Yes",29800,4,31.5,"No"
"4187",2,"No",70000,4,22.75,"No"
"4188",1,"Yes",24000,2,25.5,"No"
"4189",2,"No",357000,4,25.75,"No"
"4190",1,"No",152000,3,30,"No"
"4191",3,"Yes",1500,4,11.25,"Yes"
"4192",2,"No",145600,4,35.5,"No"
"4193",3,"No",335000,5,25.4,"No"
"4194",2,"No",60000,4,30.75,"No"
"4195",3,"No",315500,5,21.4,"No"
"4196",1,"No",160150,2,34,"No"
"4197",1,"Yes",21000,2,23,"No"
"4198",2,"No",150150,4,32,"No"
"4199",2,"No",566600,4,20.75,"No"
"4200",1,"No",112000,3,19,"No"
"4201",1,"No",61200,4,30.5,"No"
"4202",2,"No",76020,4,22.75,"No"
"4203",2,"No",280000,4,22,"Yes"
"4204",1,"No",47600,2,29,"No"
"4205",1,"No",158790,4,55,"No"
"4206",3,"No",280000,5,18.8,"No"
"4207",1,"No",214400,4,23.75,"No"
"4208",3,"No",335000,5,26.8,"No"
"4209",2,"No",112200,6,31,"No"
"4210",1,"No",68000,3,18.3333333333333,"No"
"4211",2,"No",404000,4,32,"No"
"4212",1,"No",3e+05,3,40,"No"
"4213",3,"No",103410,6,26.5,"No"
"4214",1,"No",107900,3,42.6666666666667,"No"
"4215",2,"Yes",3800,3,15.3333333333333,"No"
"4216",1,"No",255000,3,42.3333333333333,"No"
"4217",1,"No",300760,5,46.6,"No"
"4218",1,"No",73900,2,28,"No"
"4219",2,"No",119000,4,22,"No"
"4220",2,"No",164400,4,26.25,"No"
"4221",3,"No",1e+05,5,16,"No"
"4222",3,"No",75000,5,23.6,"No"
"4223",3,"No",199200,5,27.4,"No"
"4224",2,"No",78000,6,38.3333333333333,"No"
"4225",3,"Yes",40700,6,29.1666666666667,"No"
"4226",2,"No",78100,5,25,"No"
"4227",4,"No",46800,5,19.2,"No"
"4228",1,"Yes",12000,2,12,"Yes"
"4229",2,"No",163000,4,19.75,"No"
"4230",1,"Yes",13000,5,30.8,"No"
"4231",1,"No",1e+05,3,20,"Yes"
"4232",1,"No",30000,3,31,"No"
"4233",2,"Yes",31000,3,26,"No"
"4234",1,"No",47400,2,19,"No"
"4235",1,"No",77000,2,19,"No"
"4236",1,"No",220000,3,25,"No"
"4237",2,"No",155000,4,14.75,"Yes"
"4238",3,"Yes",30800,5,19.8,"No"
"4239",1,"No",104300,4,31.75,"No"
"4240",4,"No",246000,10,24,"No"
"4241",2,"No",138000,4,21,"No"
"4242",3,"Yes",7200,4,16.25,"No"
"4243",1,"No",125000,3,34.3333333333333,"No"
"4244",2,"No",139000,4,33.75,"No"
"4245",2,"No",144000,4,19.5,"Yes"
"4246",2,"No",160000,4,25,"No"
"4247",1,"No",81500,7,28.1428571428571,"No"
"4248",2,"No",340000,4,28.75,"No"
"4249",1,"No",132100,3,24.6666666666667,"No"
"4250",2,"No",126600,4,18.5,"No"
"4251",1,"No",144800,3,34.3333333333333,"No"
"4252",1,"No",63530,3,21,"No"
"4253",2,"No",178900,4,32.25,"No"
"4254",4,"No",286000,6,22.5,"No"
"4255",2,"Yes",19000,3,13.6666666666667,"No"
"4256",3,"Yes",41760,5,26,"No"
"4257",4,"No",374000,6,16.3333333333333,"No"
"4258",2,"No",26700,4,29.75,"No"
"4259",2,"No",266800,7,28.2857142857143,"No"
"4260",1,"No",202300,4,33.25,"No"
"4261",3,"No",148600,5,18.4,"No"
"4262",2,"No",465000,4,19.25,"Yes"
"4263",2,"No",145000,4,18.75,"Yes"
"4264",1,"No",168100,4,50.25,"No"
"4265",1,"Yes",3000,2,29,"No"
"4266",1,"No",122000,3,32.6666666666667,"No"
"4267",1,"No",115000,3,26.3333333333333,"No"
"4268",1,"No",110500,4,39.75,"No"
"4269",2,"No",112140,4,24.5,"No"
"4270",1,"No",43700,3,41.3333333333333,"No"
"4271",2,"No",106000,4,16.75,"No"
"4272",1,"No",114000,3,38,"No"
"4273",2,"Yes",20800,3,25,"No"
"4274",2,"No",94000,4,30.75,"No"
"4275",1,"Yes",140700,4,38.25,"No"
"4276",5,"No",566000,7,22.4285714285714,"No"
"4277",2,"No",117700,4,33.5,"No"
"4278",1,"Yes",21840,2,24.5,"No"
"4279",1,"No",275000,4,32,"No"
"4280",1,"No",12000,3,49,"No"
"4281",1,"No",45000,2,25,"No"
"4282",1,"No",112700,4,38.5,"No"
"4283",2,"No",125000,6,25.6666666666667,"No"
"4284",1,"No",28000,3,17.3333333333333,"No"
"4285",3,"No",173000,5,19.4,"No"
"4286",2,"No",115000,4,31.5,"No"
"4287",2,"No",220520,4,33.5,"No"
"4288",4,"No",76500,6,18.8333333333333,"No"
"4289",1,"Yes",18700,2,35.5,"No"
"4290",2,"No",61200,4,32.25,"No"
"4291",1,"No",155000,3,42.3333333333333,"No"
"4292",1,"No",115000,3,22,"No"
"4293",1,"No",485000,3,33,"No"
"4294",4,"No",147000,7,25.5714285714286,"No"
"4295",2,"No",252300,4,31.25,"No"
"4296",3,"No",76600,5,23.8,"No"
"4297",2,"No",126500,4,30.25,"No"
"4298",1,"No",19500,3,58.3333333333333,"No"
"4299",2,"No",123760,6,34.6666666666667,"No"
"4300",3,"No",85000,5,20.6,"No"
"4301",1,"Yes",61000,4,34.75,"No"
"4302",2,"No",69650,4,31,"No"
"4303",1,"No",57500,2,33,"No"
"4304",2,"No",169000,4,22.25,"No"
"4305",1,"Yes",26890,2,28,"No"
"4306",2,"Yes",4580,3,14.3333333333333,"No"
"4307",3,"Yes",5000,4,19.25,"No"
"4308",2,"No",265000,4,27.75,"No"
"4309",1,"No",77000,3,42.6666666666667,"No"
"4310",2,"Yes",17800,3,18,"No"
"4311",3,"No",117400,5,27.2,"No"
"4312",1,"Yes",8000,2,35,"No"
"4313",2,"No",150000,4,23.5,"No"
"4314",4,"No",98800,6,19.6666666666667,"No"
"4315",1,"No",207100,3,30,"No"
"4316",1,"No",130000,3,34.6666666666667,"No"
"4317",1,"No",69000,2,30.5,"No"
"4318",1,"No",250600,6,37,"No"
"4319",2,"No",257000,4,19.75,"No"
"4320",1,"No",191700,3,33,"No"
"4321",2,"No",203000,4,25,"No"
"4322",2,"No",74500,4,31,"No"
"4323",2,"No",130000,4,33.25,"No"
"4324",1,"No",120900,5,34.8,"No"
"4325",2,"No",165300,4,30.75,"No"
"4326",2,"No",179000,4,23.5,"No"
"4327",3,"No",240000,5,22.8,"No"
"4328",1,"No",211540,4,34,"No"
"4329",1,"Yes",74500,3,30,"No"
"4330",2,"No",170000,4,20.25,"Yes"
"4331",2,"No",73600,4,23.25,"No"
"4332",1,"No",208200,3,39.6666666666667,"No"
"4333",1,"No",469000,3,29,"No"
"4334",1,"No",43000,3,16.3333333333333,"Yes"
"4335",1,"No",68500,3,29.3333333333333,"No"
"4336",2,"No",248000,4,27,"No"
"4337",2,"No",301100,7,35.5714285714286,"No"
"4338",1,"No",16600,2,15,"No"
"4339",2,"No",70000,3,18.6666666666667,"No"
"4340",2,"Yes",126200,4,24.5,"No"
"4341",1,"No",29200,2,17.5,"No"
"4342",2,"No",139000,6,34.1666666666667,"No"
"4343",2,"No",88400,4,22.5,"No"
"4344",1,"No",103600,4,35.5,"No"
"4345",1,"No",147000,5,28,"No"
"4346",1,"No",122000,3,28.3333333333333,"No"
"4347",1,"No",81000,3,24,"No"
"4348",1,"No",58000,2,23.5,"No"
"4349",2,"No",396000,4,31.75,"No"
"4350",2,"No",84500,5,33.6,"No"
"4351",2,"No",376000,4,31,"No"
"4352",1,"No",55000,3,58.6666666666667,"No"
"4353",2,"No",48000,4,26,"No"
"4354",2,"No",296000,4,28.75,"No"
"4355",2,"No",83200,4,30,"No"
"4356",1,"No",59000,2,17,"No"
"4357",5,"No",38000,7,15.8571428571429,"No"
"4358",2,"No",180000,4,30.75,"No"
"4359",1,"No",265800,3,37,"No"
"4360",1,"No",19600,3,24,"Yes"
"4361",1,"No",167500,3,27.6666666666667,"Yes"
"4362",2,"No",65000,3,22,"No"
"4363",2,"No",129020,4,19.5,"No"
"4364",2,"No",141500,4,29,"No"
"4365",2,"No",79000,4,15.75,"Yes"
"4366",2,"No",49000,3,19.6666666666667,"No"
"4367",1,"No",81500,3,39.6666666666667,"No"
"4368",1,"Yes",25300,2,36,"No"
"4369",1,"Yes",29300,4,38,"No"
"4370",1,"No",60100,3,38,"No"
"4371",1,"No",68200,3,36,"No"
"4372",2,"No",42000,4,27.25,"Yes"
"4373",2,"No",130000,3,27.3333333333333,"No"
"4374",2,"No",20000,5,31.2,"No"
"4375",3,"No",302000,5,20,"No"
"4376",1,"Yes",125000,4,33.5,"No"
"4377",1,"Yes",31800,4,28.5,"No"
"4378",2,"No",50000,3,19.3333333333333,"No"
"4379",2,"Yes",126340,5,38.4,"No"
"4380",2,"No",10400,5,35.8,"No"
"4381",3,"No",76610,5,19.6,"No"
"4382",2,"No",130000,3,20.6666666666667,"No"
"4383",2,"Yes",28000,4,24.5,"No"
"4384",1,"No",74800,4,35.75,"No"
"4385",1,"No",545000,4,35.75,"No"
"4386",2,"No",62800,4,31.75,"No"
"4387",1,"No",5600,2,38,"No"
"4388",3,"Yes",41230,5,24.2,"No"
"4389",1,"No",41400,2,40,"No"
"4390",2,"No",220400,4,20.25,"No"
"4391",1,"No",61000,3,21.6666666666667,"No"
"4392",1,"Yes",37800,2,23,"No"
"4393",2,"No",240000,4,30.75,"No"
"4394",3,"Yes",41200,4,21.25,"No"
"4395",1,"No",310300,3,21.3333333333333,"No"
"4396",5,"No",8400,6,10,"Yes"
"4397",1,"No",30000,3,23,"No"
"4398",1,"No",180900,4,25.5,"Yes"
"4399",1,"No",121530,4,28,"No"
"4400",1,"Yes",15600,2,23.5,"No"
"4401",1,"Yes",17000,4,21.5,"No"
"4402",2,"Yes",51800,4,19.25,"No"
"4403",1,"No",0,2,31,"No"
"4404",3,"No",56210,5,21.8,"No"
"4405",3,"No",302400,5,27.8,"No"
"4406",2,"No",215000,4,23,"No"
"4407",2,"No",120000,4,29.25,"No"
"4408",2,"No",250000,5,26.4,"Yes"
"4409",2,"No",90000,3,19,"No"
"4410",2,"No",93700,3,25.3333333333333,"No"
"4411",1,"No",58000,3,18.6666666666667,"Yes"
"4412",2,"No",129400,5,24.2,"No"
"4413",2,"No",111000,5,28.2,"No"
"4414",3,"No",41700,5,19.6,"No"
"4415",3,"Yes",433560,7,35.7142857142857,"No"
"4416",2,"No",210000,4,21.75,"No"
"4417",2,"No",214000,5,21,"No"
"4418",1,"No",60000,2,20.5,"No"
"4419",2,"No",37000,3,21.3333333333333,"No"
"4420",2,"No",144000,4,29.5,"No"
"4421",2,"No",147000,4,22,"No"
"4422",2,"No",39200,3,15,"Yes"
"4423",2,"No",164500,4,30.5,"No"
"4424",2,"No",50000,4,30,"No"
"4425",2,"No",1e+05,4,19,"No"
"4426",2,"No",120500,4,29.5,"No"
"4427",2,"No",87000,4,23,"No"
"4428",2,"No",178000,4,19.5,"No"
"4429",2,"No",298000,4,29.75,"No"
"4430",3,"No",185000,5,24,"No"
"4431",2,"No",135000,4,27,"No"
"4432",1,"No",25000,3,30.6666666666667,"No"
"4433",3,"Yes",94800,8,26.125,"No"
"4434",1,"No",1e+05,3,26.6666666666667,"No"
"4435",1,"Yes",18600,2,35.5,"No"
"4436",4,"Yes",18000,5,15.6,"No"
"4437",1,"No",55000,2,36,"No"
"4438",1,"No",130200,3,34,"No"
"4439",1,"No",157800,4,35.75,"No"
"4440",2,"No",145000,4,20,"No"
"4441",1,"Yes",1800,3,47.6666666666667,"No"
"4442",1,"No",143000,3,28.3333333333333,"No"
"4443",2,"No",0,7,38.4285714285714,"Yes"
"4444",1,"No",292000,3,38.3333333333333,"No"
"4445",1,"No",47000,2,40,"No"
"4446",1,"No",38800,2,21,"No"
"4447",4,"No",119700,6,16.5,"No"
"4448",2,"No",250000,4,23,"No"
"4449",1,"No",797400,3,42.3333333333333,"No"
"4450",1,"Yes",11000,3,25,"Yes"
"4451",2,"No",119000,5,26.4,"Yes"
"4452",2,"No",96010,4,27.5,"No"
"4453",2,"No",157000,4,25.75,"No"
"4454",1,"No",178000,4,52,"No"
"4455",2,"No",115000,4,21,"No"
"4456",3,"No",92100,7,26.1428571428571,"No"
"4457",3,"No",75200,9,32.3333333333333,"No"
"4458",2,"No",140000,5,22.2,"No"
"4459",2,"No",135000,4,30.5,"No"
"4460",2,"No",245000,4,27.75,"No"
"4461",1,"No",60000,3,35.3333333333333,"No"
"4462",1,"No",7100,3,26,"No"
"4463",1,"No",131000,3,39.3333333333333,"No"
"4464",3,"No",163000,5,25.2,"No"
"4465",2,"No",90000,4,23,"No"
"4466",2,"Yes",106000,5,45,"No"
"4467",2,"No",67200,4,19.5,"No"
"4468",2,"No",575000,4,18.25,"Yes"
"4469",1,"No",26700,4,34.75,"No"
"4470",2,"No",123800,5,28,"No"
"4471",3,"No",132000,5,27,"No"
"4472",1,"No",35000,3,31.3333333333333,"No"
"4473",2,"No",40000,3,20,"No"
"4474",3,"No",55050,5,28.2,"No"
"4475",2,"No",105900,3,29,"No"
"4476",2,"No",115200,4,26,"No"
"4477",1,"Yes",18700,4,20.25,"Yes"
"4478",1,"No",60000,3,25.6666666666667,"No"
"4479",2,"No",225000,4,21.75,"No"
"4480",2,"Yes",127000,5,30.2,"No"
"4481",3,"No",140000,5,16.6,"No"
"4482",1,"No",97500,5,42.8,"Yes"
"4483",2,"No",121000,4,21,"No"
"4484",1,"No",220000,3,25,"Yes"
"4485",2,"Yes",49600,6,34,"No"
"4486",2,"No",44000,3,16.3333333333333,"No"
"4487",2,"No",210000,4,16.25,"No"
"4488",1,"Yes",73000,4,34.25,"No"
"4489",2,"Yes",39920,3,20.6666666666667,"No"
"4490",1,"No",95800,4,36.5,"No"
"4491",1,"No",216200,3,24.3333333333333,"No"
"4492",1,"No",250000,3,35.3333333333333,"No"
"4493",1,"No",167690,7,38,"Yes"
"4494",1,"No",53000,3,19,"Yes"
"4495",1,"No",153000,3,42.6666666666667,"No"
"4496",2,"Yes",153600,6,45.1666666666667,"No"
"4497",2,"No",127000,4,28.5,"No"
"4498",1,"No",108600,3,35,"No"
"4499",2,"No",60300,4,32,"No"
"4500",1,"No",60000,4,27.5,"No"
"4501",1,"No",192000,3,23.6666666666667,"No"
"4502",1,"No",110000,3,25.3333333333333,"Yes"
"4503",2,"No",177100,4,32.5,"No"
"4504",2,"No",176000,4,29.5,"No"
"4505",3,"No",119000,5,27.8,"No"
"4506",3,"No",163500,5,17.4,"No"
"4507",2,"No",150000,4,23.75,"No"
"4508",1,"Yes",27000,2,22.5,"No"
"4509",1,"No",125000,3,20.6666666666667,"No"
"4510",2,"Yes",35000,5,30,"No"
"4511",2,"No",190000,4,28,"No"
"4512",2,"No",50000,3,24,"No"
"4513",1,"No",76000,3,38,"No"
"4514",3,"No",209000,5,27.4,"No"
"4515",1,"No",317200,6,41.5,"No"
"4516",1,"No",78700,4,47.75,"No"
"4517",2,"No",36000,3,17.3333333333333,"Yes"
"4518",1,"No",98000,3,23,"Yes"
"4519",4,"No",165700,7,34.4285714285714,"No"
"4520",2,"No",176500,7,23.2857142857143,"No"
"4521",1,"No",124000,3,20.6666666666667,"No"
"4522",1,"No",49500,3,37.3333333333333,"No"
"4523",1,"No",80000,3,24.3333333333333,"No"
"4524",1,"No",126500,3,29.3333333333333,"No"
"4525",3,"No",172000,5,19.8,"No"
"4526",2,"No",611000,5,20.4,"No"
"4527",2,"No",31200,4,16.75,"No"
"4528",2,"Yes",75000,4,15,"Yes"
"4529",2,"Yes",228000,5,37,"No"
"4530",2,"No",114600,6,24.1666666666667,"No"
"4531",3,"No",175000,6,23.3333333333333,"Yes"
"4532",1,"No",72850,4,33,"No"
"4533",3,"No",172500,5,21.6,"No"
"4534",1,"No",87000,3,41.6666666666667,"No"
"4535",2,"No",106600,4,21.25,"No"
"4536",3,"Yes",12300,4,8.5,"No"
"4537",2,"No",160000,4,24.5,"No"
"4538",3,"No",314400,5,27.4,"No"
"4539",1,"No",23100,2,28,"No"
"4540",1,"No",99800,4,31.75,"No"
"4541",1,"No",140000,3,41.3333333333333,"No"
"4542",2,"No",60000,4,16.25,"No"
"4543",1,"No",116000,3,26.3333333333333,"No"
"4544",2,"No",90000,5,24.6,"No"
"4545",1,"No",44000,3,23,"No"
"4546",1,"No",25200,2,20.5,"No"
"4547",2,"No",55000,4,23.5,"No"
"4548",1,"No",158200,3,37,"No"
"4549",2,"No",315000,4,27.75,"No"
"4550",1,"No",30000,2,19,"No"
"4551",4,"Yes",51000,5,4.8,"No"
"4552",1,"No",202200,3,37,"No"
"4553",1,"No",275000,3,37.3333333333333,"No"
"4554",2,"No",128000,4,26.5,"No"
"4555",2,"No",48500,4,29.25,"No"
"4556",3,"No",92000,5,20.6,"No"
"4557",3,"No",122000,5,26.4,"No"
"4558",1,"No",29510,3,31.3333333333333,"No"
"4559",1,"No",100200,3,26.6666666666667,"No"
"4560",3,"Yes",21800,5,19.2,"No"
"4561",2,"Yes",20300,4,22.25,"No"
"4562",1,"No",21000,3,44,"No"
"4563",1,"No",86320,3,18.3333333333333,"No"
"4564",2,"No",578000,4,28.75,"No"
"4565",1,"No",157000,3,36.6666666666667,"No"
"4566",2,"No",260250,4,29,"No"
"4567",8,"Yes",58000,10,17.6,"No"
"4568",2,"No",96000,4,24.75,"No"
"4569",1,"No",107010,3,28.6666666666667,"No"
"4570",4,"No",130000,6,17.5,"No"
"4571",1,"Yes",8500,2,36,"No"
"4572",3,"No",690000,5,21.6,"No"
"4573",3,"No",252000,5,20.4,"No"
"4574",2,"No",188800,5,42,"No"
"4575",1,"No",231500,3,38,"No"
"4576",1,"No",275000,3,36.3333333333333,"No"
"4577",2,"Yes",207500,10,41.4,"No"
"4578",2,"No",148350,4,22.75,"No"
"4579",1,"No",60000,4,33.25,"No"
"4580",1,"No",136000,3,29.3333333333333,"No"
"4581",2,"No",125000,4,17,"No"
"4582",1,"No",130300,3,41.6666666666667,"No"
"4583",2,"No",198200,4,25,"No"
"4584",1,"No",25000,3,28.3333333333333,"No"
"4585",1,"No",34000,2,16.5,"No"
"4586",1,"No",30000,3,20.6666666666667,"No"
"4587",2,"No",35000,4,21.5,"No"
"4588",2,"No",713900,6,44.1666666666667,"No"
"4589",2,"No",55100,4,19.75,"No"
"4590",1,"Yes",45000,2,30.5,"No"
